transaction_id,sale_date,sale_year,sale_month,sale_quarter,model,variant,segment,body_style,fuel_type,transmission,color,trim_line,optional_packages,options_cost_usd,msrp_usd,discount_percent,discount_amount_usd,final_sale_price_usd,financing_type,loan_term_months,region,country,sales_channel,customer_type,warranty_package,delivery_days,customer_satisfaction_score,is_repeat_customer,trade_in
BMW-2025-03576,08/12/2025,2025,12,Q4,5 Series,M5,Sedan,Sedan,Petrol,Automatic,Carbon Black,M Sport,4,7856.83,74318.45,4.21,3128.81,71189.64,Loan,72,China,China,Dealership,Individual,5-Year Premium,65,4.6,FALSE,TRUE
BMW-2025-03577,28/05/2025,2025,5,Q2,7 Series,760i,Luxury,Sedan,Hybrid (PHEV),Automatic,Black Sapphire,Standard,1,1696.68,103599.16,0.76,787.35,102811.81,Lease,24,North America,Canada,Dealership,Individual,3-Year Extended,65,3.4,FALSE,FALSE
BMW-2024-03578,14/07/2024,2024,7,Q3,X3,M,SUV,SUV,Diesel,Automatic,Tanzanite Blue,M Sport,1,1540.62,62785.41,2.5,1569.64,61215.77,Loan,60,China,China,Online Direct,Corporate,3-Year Extended,60,4.2,TRUE,TRUE
BMW-2024-03579,16/05/2024,2024,5,Q2,iX,xDrive50,EV,SUV,Petrol,Automatic,Dravit Grey,M Sport,3,3123.16,100109.97,8.81,8819.69,91290.28,Loan,24,China,China,Online Direct,Corporate,3-Year Extended,54,4.5,TRUE,FALSE
BMW-2025-03580,14/12/2025,2025,12,Q4,4 Series,M440i,Coupe,Sedan,Electric (BEV),Automatic,Tanzanite Blue,Luxury Line,0,0,59493.8,10.18,6056.47,53437.33,Loan,60,North America,Canada,Dealership,Corporate,2-Year Standard,66,3.7,FALSE,TRUE
BMW-2024-03581,26/07/2024,2024,7,Q3,Z4,sDrive30i,Roadster,Convertible,Petrol,Automatic,Dravit Grey,M Sport,3,5595.87,64958.37,7.13,4631.53,60326.84,Lease,60,Asia Pacific,Japan,Dealership,Individual,5-Year Premium,49,2.5,TRUE,TRUE
BMW-2025-03582,12/02/2025,2025,2,Q1,i4,M50,EV,Sedan,Petrol,Automatic,Melbourne Red,xLine,1,2423.09,66704.1,3.45,2301.29,64402.81,Subscription,0,China,China,Online Direct,Individual,2-Year Standard,4,4.2,FALSE,TRUE
BMW-2025-03583,02/02/2025,2025,2,Q1,i5,eDrive40,EV,Sedan,Diesel,Steptronic Sport,Tanzanite Blue,xLine,2,3386.12,76407.74,3.27,2498.53,73909.21,Loan,72,Europe,Germany,Online Direct,Individual,2-Year Standard,9,2.5,TRUE,TRUE
BMW-2025-03584,15/10/2025,2025,10,Q4,iX,xDrive40,EV,SUV,Petrol,Automatic,Portimao Blue,Standard,2,3889.46,98285.93,4.81,4727.55,93558.38,Lease,48,China,China,Dealership,Individual,5-Year Premium,5,4.9,FALSE,FALSE
BMW-2024-03585,11/04/2024,2024,4,Q2,4 Series,430e,Coupe,Sedan,Electric (BEV),Automatic,Carbon Black,Sport Line,0,0,50462.36,9.96,5026.05,45436.31,Loan,36,Africa,South Africa,Fleet/Corporate,Individual,3-Year Extended,75,2.5,FALSE,FALSE
BMW-2024-03586,04/03/2024,2024,3,Q1,i4,eDrive35,EV,Sedan,Electric (BEV),Automatic,Verde Ermes,Standard,1,1058.03,58078.26,6.55,3804.13,54274.13,Loan,24,Europe,France,Dealership,Individual,5-Year Premium,45,4.4,FALSE,FALSE
BMW-2025-03587,25/09/2025,2025,9,Q3,3 Series,340i,Sedan,Sedan,Hybrid (PHEV),Automatic,Portimao Blue,xLine,2,3377.81,50534.92,3.37,1703.03,48831.89,Lease,72,North America,USA,Fleet/Corporate,Individual,5-Year Premium,71,4.5,FALSE,TRUE
BMW-2025-03588,27/10/2025,2025,10,Q4,i5,xDrive40,EV,Sedan,Electric (BEV),Manual,Dravit Grey,Luxury Line,5,7242.42,82164.87,3.95,3245.51,78919.36,Cash,0,North America,Canada,Dealership,Individual,3-Year Extended,49,4.5,TRUE,TRUE
BMW-2024-03589,26/06/2024,2024,6,Q2,X5,M,SUV,SUV,Electric (BEV),Automatic,Portimao Blue,Luxury Line,4,3552.38,75275.3,6.37,4795.04,70480.26,Lease,72,Europe,Germany,Dealership,Individual,5-Year Premium,9,4.9,FALSE,TRUE
BMW-2025-03590,17/06/2025,2025,6,Q2,X7,M60i,SUV,SUV,Petrol,Automatic,Verde Ermes,M Sport,0,0,109167.55,6.2,6768.39,102399.16,Cash,0,North America,Mexico,Dealership,Individual,2-Year Standard,11,2.5,FALSE,FALSE
BMW-2024-03591,09/12/2024,2024,12,Q4,3 Series,330e,Sedan,Sedan,Hybrid (PHEV),Automatic,Portimao Blue,Standard,3,4503.32,47451.5,1.31,621.61,46829.89,Loan,24,North America,USA,Dealership,Corporate,5-Year Premium,8,2.5,TRUE,TRUE
BMW-2025-03592,15/07/2025,2025,7,Q3,5 Series,530e,Sedan,Sedan,Petrol,Automatic,Black Sapphire,M Sport,2,2856.15,72696.25,4.86,3533.04,69163.21,Cash,0,North America,USA,Dealership,Individual,3-Year Extended,22,2.5,FALSE,FALSE
BMW-2025-03593,17/11/2025,2025,11,Q4,i4,M50,EV,Sedan,Petrol,Automatic,Portimao Blue,xLine,4,3345.46,65303.8,10.1,6595.68,58708.12,Lease,48,North America,USA,Online Direct,Individual,2-Year Standard,82,2.5,FALSE,TRUE
BMW-2025-03594,01/10/2025,2025,10,Q4,X5,xDrive50e,SUV,SUV,Hybrid (PHEV),Steptronic Sport,Black Sapphire,xLine,1,1626.64,77910.59,4.1,3194.33,74716.26,Loan,60,Europe,France,Dealership,Individual,2-Year Standard,74,2.5,TRUE,TRUE
BMW-2024-03595,20/03/2024,2024,3,Q1,4 Series,M4,Coupe,Sedan,Petrol,Automatic,Tanzanite Blue,Sport Line,4,7986.19,54154.94,11.82,6401.11,47753.83,Lease,72,Europe,UK,Dealership,Rental,5-Year Premium,84,4.4,FALSE,FALSE
BMW-2024-03596,07/07/2024,2024,7,Q3,i4,eDrive40,EV,Sedan,Petrol,Automatic,Alpine White,Individual,1,1856.93,72613.3,5.39,3913.86,68699.44,Loan,48,Asia Pacific,India,Fleet/Corporate,Individual,2-Year Standard,72,4.9,FALSE,FALSE
BMW-2025-03597,31/12/2025,2025,12,Q4,i4,eDrive40,EV,Sedan,Petrol,Automatic,Mineral Grey,M Sport,2,4296.01,68020.09,10.41,7080.89,60939.2,Loan,60,North America,Mexico,Dealership,Individual,2-Year Standard,3,4.6,FALSE,FALSE
BMW-2025-03598,08/08/2025,2025,8,Q3,X5,xDrive40i,SUV,SUV,Diesel,Automatic,Dravit Grey,Sport Line,5,6787.23,83151.39,5.65,4698.05,78453.34,Lease,24,China,China,Online Direct,Individual,3-Year Extended,49,2.5,FALSE,TRUE
BMW-2024-03599,21/05/2024,2024,5,Q2,Z4,sDrive20i,Roadster,Convertible,Electric (BEV),Manual,Carbon Black,Sport Line,3,5002.17,60913.37,3.51,2138.06,58775.31,Loan,24,Europe,France,Online Direct,Corporate,5-Year Premium,87,4.8,TRUE,TRUE
BMW-2025-03600,08/09/2025,2025,9,Q3,X5,xDrive40i,SUV,SUV,Hybrid (PHEV),Manual,Verde Ermes,Sport Line,5,6890.77,83628.72,10.94,9148.98,74479.74,Lease,60,China,China,Online Direct,Individual,2-Year Standard,32,3.8,FALSE,TRUE
BMW-2025-03601,05/06/2025,2025,6,Q2,X1,xDrive20i,SUV,SUV,Diesel,Automatic,Melbourne Red,Luxury Line,3,6132.23,48581.31,4.32,2098.71,46482.6,Loan,60,North America,USA,Dealership,Individual,2-Year Standard,40,4.6,TRUE,TRUE
BMW-2025-03602,29/09/2025,2025,9,Q3,X5,xDrive40i,SUV,SUV,Diesel,Automatic,Melbourne Red,xLine,2,2794.35,80922.58,1.24,1003.44,79919.14,Cash,0,North America,Mexico,Dealership,Rental,3-Year Extended,83,3.9,TRUE,TRUE
BMW-2024-03603,26/07/2024,2024,7,Q3,Z4,M40i,Roadster,Convertible,Diesel,Steptronic Sport,Alpine White,Standard,5,5863.82,60311.15,8.54,5150.57,55160.58,Loan,24,North America,USA,Dealership,Individual,5-Year Premium,42,2.5,FALSE,TRUE
BMW-2025-03604,14/05/2025,2025,5,Q2,4 Series,430e,Coupe,Sedan,Electric (BEV),Automatic,Tanzanite Blue,xLine,3,7167.98,57203.15,11.25,6435.35,50767.8,Loan,36,North America,USA,Dealership,Corporate,3-Year Extended,32,4.6,FALSE,TRUE
BMW-2024-03605,06/03/2024,2024,3,Q1,iX,xDrive40,EV,SUV,Petrol,Automatic,Black Sapphire,M Sport,0,0,94415.22,2.63,2483.12,91932.1,Loan,48,Europe,France,Dealership,Individual,5-Year Premium,54,4.8,FALSE,TRUE
BMW-2025-03606,07/06/2025,2025,6,Q2,3 Series,M3,Sedan,Sedan,Electric (BEV),Manual,Verde Ermes,Sport Line,5,5257.09,52720.59,9.39,4950.46,47770.13,Loan,36,North America,USA,Dealership,Individual,2-Year Standard,38,3.9,TRUE,FALSE
BMW-2025-03607,11/01/2025,2025,1,Q1,5 Series,530i,Sedan,Sedan,Diesel,Automatic,Mineral Grey,Standard,0,0,64960.82,0.04,25.98,64934.84,Cash,0,Europe,Italy,Dealership,Individual,5-Year Premium,77,2.5,TRUE,FALSE
BMW-2025-03608,07/09/2025,2025,9,Q3,i4,eDrive40,EV,Sedan,Petrol,Automatic,Carbon Black,Standard,1,1871.2,63082.56,3.39,2138.5,60944.06,Lease,24,North America,Mexico,Dealership,Individual,5-Year Premium,57,3.8,FALSE,FALSE
BMW-2024-03609,18/07/2024,2024,7,Q3,5 Series,530e,Sedan,Sedan,Petrol,Automatic,Alpine White,M Sport,5,8160.4,71643.11,5.41,3875.89,67767.22,Loan,48,North America,USA,Dealership,Individual,2-Year Standard,35,4.1,TRUE,TRUE
BMW-2025-03610,04/06/2025,2025,6,Q2,X7,xDrive40i,SUV,SUV,Hybrid (PHEV),Steptronic Sport,Black Sapphire,Luxury Line,0,0,101308.68,3.62,3667.37,97641.31,Lease,36,Europe,UK,Online Direct,Individual,2-Year Standard,10,2.5,TRUE,FALSE
BMW-2024-03611,15/04/2024,2024,4,Q2,5 Series,540i,Sedan,Sedan,Petrol,Automatic,Verde Ermes,Sport Line,0,0,66874.26,11.1,7423.04,59451.22,Cash,0,North America,USA,Dealership,Rental,2-Year Standard,88,4.2,FALSE,FALSE
BMW-2024-03612,16/06/2024,2024,6,Q2,X3,M40i,SUV,SUV,Electric (BEV),Automatic,Melbourne Red,M Sport,5,7689.24,58094.83,3.63,2108.84,55985.99,Lease,36,Europe,UK,Online Direct,Corporate,5-Year Premium,37,2.5,TRUE,FALSE
BMW-2024-03613,29/01/2024,2024,1,Q1,X5,xDrive50e,SUV,SUV,Petrol,Steptronic Sport,Alpine White,Standard,3,7310.37,77838.46,11.88,9247.21,68591.25,Loan,72,China,China,Fleet/Corporate,Individual,2-Year Standard,8,4.6,TRUE,TRUE
BMW-2024-03614,12/09/2024,2024,9,Q3,X3,xDrive30i,SUV,SUV,Electric (BEV),Automatic,Tanzanite Blue,Luxury Line,5,9707.8,57209.2,4.13,2362.74,54846.46,Lease,48,North America,Mexico,Dealership,Corporate,5-Year Premium,31,2.5,FALSE,TRUE
BMW-2025-03615,07/05/2025,2025,5,Q2,7 Series,760i,Luxury,Sedan,Electric (BEV),Automatic,Verde Ermes,Luxury Line,1,1068.02,99271.33,0.46,456.65,98814.68,Lease,60,Latin America,Chile,Dealership,Individual,2-Year Standard,59,4.7,FALSE,FALSE
BMW-2024-03616,04/09/2024,2024,9,Q3,X7,xDrive40i,SUV,SUV,Petrol,Automatic,Tanzanite Blue,Standard,4,5499.43,95503.31,2.69,2569.04,92934.27,Lease,48,Europe,France,Fleet/Corporate,Individual,5-Year Premium,15,4.5,FALSE,FALSE
BMW-2025-03617,02/08/2025,2025,8,Q3,X7,xDrive40i,SUV,SUV,Electric (BEV),Automatic,Carbon Black,Sport Line,2,2319.36,106856.88,5.59,5973.3,100883.58,Loan,48,North America,Canada,Online Direct,Government,2-Year Standard,16,4,FALSE,FALSE
BMW-2024-03618,12/03/2024,2024,3,Q1,3 Series,320i,Sedan,Sedan,Electric (BEV),Manual,Melbourne Red,M Sport,5,11579.38,52133.25,2.1,1094.8,51038.45,Cash,0,Asia Pacific,Australia,Online Direct,Individual,2-Year Standard,48,4.3,FALSE,FALSE
BMW-2024-03619,30/07/2024,2024,7,Q3,i4,eDrive35,EV,Sedan,Hybrid (PHEV),Automatic,Dravit Grey,Sport Line,1,1910.13,66534.09,6.76,4497.7,62036.39,Cash,0,China,China,Dealership,Government,3-Year Extended,10,4.6,FALSE,FALSE
BMW-2025-03620,17/09/2025,2025,9,Q3,X1,xDrive23i,SUV,SUV,Petrol,Automatic,Black Sapphire,xLine,4,9178.28,47020.43,11.28,5303.9,41716.53,Cash,0,China,China,Online Direct,Corporate,3-Year Extended,51,3.9,FALSE,FALSE
BMW-2025-03621,02/11/2025,2025,11,Q4,2 Series,223i,Compact,Hatchback,Hybrid (PHEV),Automatic,Melbourne Red,Standard,4,5576.57,41302.77,6.02,2486.43,38816.34,Loan,36,China,China,Dealership,Corporate,3-Year Extended,42,3.8,FALSE,FALSE
BMW-2025-03622,30/07/2025,2025,7,Q3,i7,eDrive60,EV,Sedan,Petrol,Automatic,Frozen Pure Grey,M Sport,3,3342.12,122372.29,9.77,11955.77,110416.52,Cash,0,North America,Canada,Dealership,Individual,2-Year Standard,90,4.1,FALSE,FALSE
BMW-2024-03623,18/06/2024,2024,6,Q2,5 Series,530i,Sedan,Sedan,Diesel,Automatic,Melbourne Red,Standard,2,4283.27,60774.22,1.77,1075.7,59698.52,Cash,0,Europe,UK,Fleet/Corporate,Corporate,2-Year Standard,11,4.4,FALSE,TRUE
BMW-2025-03624,17/07/2025,2025,7,Q3,4 Series,M440i,Coupe,Sedan,Petrol,Automatic,Frozen Pure Grey,Luxury Line,0,0,57942.68,5.2,3013.02,54929.66,Lease,48,Europe,Spain,Dealership,Individual,3-Year Extended,67,2.5,FALSE,FALSE
BMW-2025-03625,10/05/2025,2025,5,Q2,3 Series,320i,Sedan,Sedan,Petrol,Automatic,Frozen Pure Grey,Sport Line,5,10952.67,47930.93,1.35,647.07,47283.86,Lease,24,Africa,South Africa,Dealership,Corporate,3-Year Extended,54,4.7,FALSE,FALSE
BMW-2024-03626,10/02/2024,2024,2,Q1,3 Series,340i,Sedan,Sedan,Diesel,Automatic,Dravit Grey,M Sport,3,5084.09,50523.51,11.31,5714.21,44809.3,Loan,24,Asia Pacific,Thailand,Dealership,Rental,5-Year Premium,28,2.5,FALSE,FALSE
BMW-2025-03627,18/09/2025,2025,9,Q3,X5,xDrive40i,SUV,SUV,Petrol,Automatic,Portimao Blue,Standard,2,3431.9,82220.38,8.36,6873.62,75346.76,Lease,36,Middle East,Saudi Arabia,Dealership,Individual,3-Year Extended,65,4.6,FALSE,TRUE
BMW-2025-03628,06/08/2025,2025,8,Q3,X5,M50i,SUV,SUV,Hybrid (PHEV),Automatic,Mineral Grey,Sport Line,5,10360.96,80908.09,0.58,469.27,80438.82,Loan,72,North America,Mexico,Fleet/Corporate,Individual,2-Year Standard,27,3.7,TRUE,FALSE
BMW-2024-03629,18/10/2024,2024,10,Q4,4 Series,M4,Coupe,Sedan,Electric (BEV),Automatic,Carbon Black,Individual,4,9764.48,70573.85,8.61,6076.41,64497.44,Cash,0,China,China,Dealership,Individual,3-Year Extended,47,4.3,TRUE,TRUE
BMW-2024-03630,29/01/2024,2024,1,Q1,X7,xDrive40i,SUV,SUV,Electric (BEV),Automatic,Carbon Black,xLine,0,0,102521.76,9.8,10047.13,92474.63,Lease,36,North America,Mexico,Dealership,Individual,2-Year Standard,34,2.5,FALSE,TRUE
BMW-2025-03631,21/10/2025,2025,10,Q4,5 Series,M5,Sedan,Sedan,Hybrid (PHEV),Automatic,Mineral Grey,Standard,3,7386.84,69879.99,7.99,5583.41,64296.58,Lease,48,China,China,Dealership,Corporate,3-Year Extended,83,3.5,TRUE,FALSE
BMW-2025-03632,26/09/2025,2025,9,Q3,X1,xDrive20i,SUV,SUV,Petrol,Steptronic Sport,Frozen Pure Grey,M Sport,0,0,48564.58,11.7,5682.06,42882.52,Loan,48,North America,USA,Dealership,Government,2-Year Standard,62,3.7,FALSE,FALSE
BMW-2024-03633,14/01/2024,2024,1,Q1,X5,M,SUV,SUV,Petrol,Automatic,Black Sapphire,Individual,1,2123.67,91692.7,11.65,10682.2,81010.5,Loan,48,China,China,Dealership,Individual,5-Year Premium,53,4.3,FALSE,FALSE
BMW-2025-03634,05/07/2025,2025,7,Q3,Z4,sDrive30i,Roadster,Convertible,Hybrid (PHEV),Automatic,Alpine White,xLine,2,3706.99,62243.94,11.35,7064.69,55179.25,Loan,36,Europe,Germany,Dealership,Corporate,3-Year Extended,44,4.4,FALSE,FALSE
BMW-2025-03635,19/07/2025,2025,7,Q3,X1,xDrive20i,SUV,SUV,Diesel,Automatic,Tanzanite Blue,M Sport,2,3014.9,48635.84,5.79,2816.02,45819.82,Cash,0,Asia Pacific,Japan,Fleet/Corporate,Individual,2-Year Standard,33,3.1,FALSE,FALSE
BMW-2024-03636,30/08/2024,2024,8,Q3,2 Series,M2,Compact,Hatchback,Petrol,Manual,Alpine White,Luxury Line,4,7708.27,43856.61,3.53,1548.14,42308.47,Lease,60,North America,USA,Fleet/Corporate,Corporate,3-Year Extended,81,4.6,FALSE,TRUE
BMW-2025-03637,15/05/2025,2025,5,Q2,4 Series,430e,Coupe,Sedan,Petrol,Automatic,Alpine White,M Sport,3,5697.61,61458.41,9.67,5943.03,55515.38,Cash,0,North America,Mexico,Dealership,Individual,2-Year Standard,73,2.5,FALSE,TRUE
BMW-2025-03638,05/11/2025,2025,11,Q4,3 Series,330i,Sedan,Sedan,Diesel,Automatic,Mineral Grey,Standard,2,2101.72,50616.86,10.96,5547.61,45069.25,Loan,24,China,China,Online Direct,Individual,2-Year Standard,54,4.1,TRUE,FALSE
BMW-2025-03639,23/10/2025,2025,10,Q4,iX,M60,EV,SUV,Hybrid (PHEV),Automatic,Melbourne Red,Luxury Line,5,9203.16,98569.16,5.91,5825.44,92743.72,Lease,24,Asia Pacific,Japan,Online Direct,Individual,3-Year Extended,89,4.1,FALSE,FALSE
BMW-2024-03640,22/03/2024,2024,3,Q1,Z4,sDrive30i,Roadster,Convertible,Electric (BEV),Steptronic Sport,Black Sapphire,Sport Line,3,2767.73,65088.17,9.27,6033.67,59054.5,Loan,48,Middle East,Saudi Arabia,Dealership,Individual,2-Year Standard,72,2.5,TRUE,FALSE
BMW-2025-03641,09/06/2025,2025,6,Q2,X3,xDrive30i,SUV,SUV,Diesel,Automatic,Verde Ermes,Luxury Line,5,8244.56,59160.13,5.77,3413.54,55746.59,Cash,0,North America,Canada,Dealership,Corporate,2-Year Standard,52,4.8,FALSE,FALSE
BMW-2024-03642,12/06/2024,2024,6,Q2,X1,xDrive25e,SUV,SUV,Petrol,Automatic,Carbon Black,Individual,0,0,55202.27,9.91,5470.54,49731.73,Loan,24,China,China,Dealership,Corporate,2-Year Standard,26,4.7,FALSE,TRUE
BMW-2024-03643,03/05/2024,2024,5,Q2,3 Series,330e,Sedan,Sedan,Petrol,Steptronic Sport,Tanzanite Blue,xLine,0,0,47861.63,8.22,3934.23,43927.4,Cash,0,Asia Pacific,Japan,Dealership,Individual,3-Year Extended,35,2.5,TRUE,TRUE
BMW-2025-03644,02/09/2025,2025,9,Q3,4 Series,M440i,Coupe,Sedan,Petrol,Automatic,Carbon Black,Standard,1,1862.87,54839.25,6.29,3449.39,51389.86,Loan,72,Europe,Poland,Online Direct,Corporate,5-Year Premium,34,3.9,FALSE,FALSE
BMW-2024-03645,26/01/2024,2024,1,Q1,X3,M,SUV,SUV,Petrol,Automatic,Portimao Blue,xLine,4,6827.99,56117.68,7.06,3961.91,52155.77,Lease,24,Asia Pacific,Australia,Dealership,Individual,2-Year Standard,23,4.8,FALSE,FALSE
BMW-2024-03646,24/12/2024,2024,12,Q4,Z4,sDrive30i,Roadster,Convertible,Hybrid (PHEV),Automatic,Mineral Grey,Individual,0,0,69348.82,6.1,4230.28,65118.54,Cash,0,Europe,Spain,Dealership,Individual,3-Year Extended,6,4.5,FALSE,FALSE
BMW-2024-03647,11/03/2024,2024,3,Q1,2 Series,223i,Compact,Hatchback,Petrol,Automatic,Melbourne Red,Sport Line,1,2033.35,42653.04,6.94,2960.12,39692.92,Loan,60,Asia Pacific,Japan,Online Direct,Individual,3-Year Extended,52,2.5,TRUE,TRUE
BMW-2025-03648,22/12/2025,2025,12,Q4,X3,M40i,SUV,SUV,Petrol,Automatic,Portimao Blue,M Sport,2,3448.92,59495.06,4.64,2760.57,56734.49,Lease,72,Europe,UK,Fleet/Corporate,Individual,3-Year Extended,59,4.8,FALSE,FALSE
BMW-2025-03649,26/03/2025,2025,3,Q1,4 Series,M440i,Coupe,Sedan,Petrol,Automatic,Black Sapphire,Luxury Line,2,4249.46,60474.7,5.6,3386.58,57088.12,Loan,48,North America,Canada,Dealership,Individual,2-Year Standard,32,3.7,FALSE,FALSE
BMW-2024-03650,13/04/2024,2024,4,Q2,5 Series,M5,Sedan,Sedan,Petrol,Steptronic Sport,Alpine White,M Sport,4,4218.09,72208.42,5.26,3798.16,68410.26,Loan,60,China,China,Dealership,Individual,5-Year Premium,39,4.7,TRUE,TRUE
BMW-2024-03651,21/12/2024,2024,12,Q4,3 Series,340i,Sedan,Sedan,Diesel,Automatic,Alpine White,Standard,3,2902.37,47435.62,6.96,3301.52,44134.1,Lease,36,China,China,Online Direct,Individual,5-Year Premium,46,3.1,FALSE,FALSE
BMW-2025-03652,22/08/2025,2025,8,Q3,X3,M,SUV,SUV,Petrol,Automatic,Carbon Black,Individual,1,2226.13,71226.99,0.51,363.26,70863.73,Cash,0,China,China,Dealership,Individual,5-Year Premium,72,3.7,FALSE,FALSE
BMW-2024-03653,13/09/2024,2024,9,Q3,1 Series,120i,Compact,Hatchback,Petrol,Steptronic Sport,Mineral Grey,Standard,2,2941.26,36816.98,5.24,1929.21,34887.77,Loan,48,China,China,Dealership,Individual,5-Year Premium,69,2.5,FALSE,FALSE
BMW-2025-03654,02/12/2025,2025,12,Q4,X1,xDrive23i,SUV,SUV,Hybrid (PHEV),Steptronic Sport,Verde Ermes,M Sport,0,0,47160.67,3.96,1867.56,45293.11,Loan,36,Europe,Germany,Fleet/Corporate,Individual,3-Year Extended,50,2.5,FALSE,FALSE
BMW-2024-03655,09/06/2024,2024,6,Q2,1 Series,118i,Compact,Hatchback,Hybrid (PHEV),Automatic,Tanzanite Blue,M Sport,2,4704.62,43242.57,0.87,376.21,42866.36,Loan,72,China,China,Dealership,Individual,5-Year Premium,34,2.5,TRUE,TRUE
BMW-2025-03656,25/04/2025,2025,4,Q2,X1,xDrive25e,SUV,SUV,Diesel,Automatic,Dravit Grey,Luxury Line,0,0,50253.13,8.05,4045.38,46207.75,Cash,0,China,China,Dealership,Individual,5-Year Premium,66,4.3,TRUE,FALSE
BMW-2025-03657,29/01/2025,2025,1,Q1,5 Series,520i,Sedan,Sedan,Petrol,Manual,Melbourne Red,Sport Line,3,4799.96,63923.77,0.12,76.71,63847.06,Lease,24,Latin America,Argentina,Online Direct,Individual,2-Year Standard,61,4.7,FALSE,TRUE
BMW-2024-03658,07/06/2024,2024,6,Q2,i7,xDrive60,EV,Sedan,Petrol,Automatic,Verde Ermes,M Sport,5,8368.15,120244.09,0.79,949.93,119294.16,Lease,48,North America,Mexico,Fleet/Corporate,Individual,2-Year Standard,3,3.6,FALSE,TRUE
BMW-2024-03659,24/11/2024,2024,11,Q4,X5,M50i,SUV,SUV,Hybrid (PHEV),Automatic,Portimao Blue,Standard,5,7819.76,80869.82,6.42,5191.84,75677.98,Loan,72,Middle East,UAE,Dealership,Individual,3-Year Extended,86,4,FALSE,TRUE
BMW-2024-03660,26/12/2024,2024,12,Q4,X3,xDrive30i,SUV,SUV,Diesel,Steptronic Sport,Frozen Pure Grey,Luxury Line,5,8007.63,56564.64,3.38,1911.88,54652.76,Lease,36,Europe,UK,Dealership,Individual,3-Year Extended,28,4.8,FALSE,TRUE
BMW-2024-03661,05/05/2024,2024,5,Q2,X1,xDrive23i,SUV,SUV,Diesel,Manual,Frozen Pure Grey,Luxury Line,3,5945.56,44418.76,9.57,4250.88,40167.88,Loan,48,Asia Pacific,Australia,Dealership,Individual,3-Year Extended,74,4.2,TRUE,TRUE
BMW-2025-03662,03/06/2025,2025,6,Q2,4 Series,420i,Coupe,Sedan,Petrol,Manual,Frozen Pure Grey,Sport Line,4,7632.61,58970.17,11.38,6710.81,52259.36,Loan,24,Asia Pacific,Thailand,Dealership,Corporate,5-Year Premium,32,3,TRUE,TRUE
BMW-2024-03663,02/12/2024,2024,12,Q4,1 Series,M135i,Compact,Hatchback,Petrol,Automatic,Mineral Grey,Luxury Line,5,6076.77,36704.69,2.11,774.47,35930.22,Loan,72,Latin America,Brazil,Online Direct,Corporate,5-Year Premium,81,2.5,TRUE,FALSE
BMW-2024-03664,03/08/2024,2024,8,Q3,7 Series,M760e,Luxury,Sedan,Diesel,Automatic,Mineral Grey,Luxury Line,4,9551.88,103488.83,1.97,2038.73,101450.1,Loan,36,North America,Mexico,Dealership,Corporate,5-Year Premium,46,4.3,FALSE,TRUE
BMW-2025-03665,13/06/2025,2025,6,Q2,X1,xDrive25e,SUV,SUV,Petrol,Automatic,Black Sapphire,Sport Line,3,3622.28,47855.49,8.24,3943.29,43912.2,Lease,36,Middle East,Qatar,Dealership,Individual,3-Year Extended,7,4.7,FALSE,FALSE
BMW-2024-03666,27/10/2024,2024,10,Q4,i4,M50,EV,Sedan,Diesel,Steptronic Sport,Portimao Blue,xLine,5,6295.92,66553.22,8.24,5483.99,61069.23,Cash,0,Middle East,UAE,Dealership,Individual,5-Year Premium,28,4.2,FALSE,FALSE
BMW-2025-03667,08/09/2025,2025,9,Q3,X3,xDrive30i,SUV,SUV,Petrol,Manual,Carbon Black,M Sport,2,3613.22,57987.64,8.4,4870.96,53116.68,Cash,0,Europe,France,Dealership,Corporate,5-Year Premium,15,3.9,FALSE,FALSE
BMW-2024-03668,22/01/2024,2024,1,Q1,iX,xDrive50,EV,SUV,Petrol,Automatic,Carbon Black,Luxury Line,3,3247.26,90323.03,10.39,9384.56,80938.47,Cash,0,Europe,Poland,Online Direct,Rental,3-Year Extended,43,2.5,FALSE,TRUE
BMW-2025-03669,31/07/2025,2025,7,Q3,1 Series,120i,Compact,Hatchback,Diesel,Automatic,Black Sapphire,Luxury Line,0,0,41663.21,7.03,2928.92,38734.29,Loan,24,North America,USA,Dealership,Individual,2-Year Standard,42,4,FALSE,FALSE
BMW-2025-03670,22/05/2025,2025,5,Q2,3 Series,330e,Sedan,Sedan,Diesel,Automatic,Frozen Pure Grey,Sport Line,4,9847.94,52015.03,4.95,2574.74,49440.29,Lease,36,North America,Canada,Online Direct,Individual,3-Year Extended,7,4.1,TRUE,FALSE
BMW-2024-03671,10/01/2024,2024,1,Q1,5 Series,530e,Sedan,Sedan,Hybrid (PHEV),Manual,Dravit Grey,Luxury Line,0,0,65300.7,3.48,2272.46,63028.24,Loan,24,Europe,France,Online Direct,Individual,3-Year Extended,32,4.3,FALSE,TRUE
BMW-2024-03672,17/08/2024,2024,8,Q3,X3,xDrive20i,SUV,SUV,Petrol,Automatic,Tanzanite Blue,Sport Line,1,1338.8,56758.7,3.73,2117.1,54641.6,Lease,36,Asia Pacific,Australia,Online Direct,Individual,2-Year Standard,75,2.9,FALSE,FALSE
